cells     L2_u          L2_p      
    4 4.85e-01    - 9.53e-02    - 
   16 1.31e-01 1.89 2.21e-02 2.11 
   64 3.35e-02 1.97 5.28e-03 2.07 
  256 8.43e-03 1.99 1.30e-03 2.02 
 1024 2.11e-03 2.00 3.24e-04 2.01 
 4096 5.28e-04 2.00 8.10e-05 2.00 
