cells      L2_u          L2_p      
     8 3.78e-01    - 8.63e-02    - 
    64 1.01e-01 1.90 2.35e-02 1.88 
   512 2.54e-02 1.99 5.81e-03 2.01 
  4096 6.33e-03 2.00 1.44e-03 2.01 
 32768 1.58e-03 2.00 3.59e-04 2.00 
262144 3.95e-04 2.00 8.98e-05 2.00 
