cells      L2_u           L2_p      
   16 5.420e-02    - 2.956e+00    - 
   64 1.523e-02 1.83 1.544e+00 0.94 
  256 3.944e-03 1.95 7.829e-01 0.98 
 1024 9.954e-04 1.99 3.929e-01 0.99 
