cells     L2_u          L2_p      
    4 5.41e-03    - 1.34e-03    - 
   16 3.69e-04 3.87 6.29e-05 4.41 
   64 3.34e-05 3.46 3.51e-06 4.16 
  256 3.70e-06 3.17 2.12e-07 4.05 
 1024 4.47e-07 3.05 1.31e-08 4.01 
 4096 5.53e-08 3.01 8.18e-10 4.00 
