cells     L2_u          L2_p      
    4 5.44e-01    - 9.70e-02    - 
   16 1.35e-01 2.01 2.19e-02 2.14 
   64 3.38e-02 2.00 5.26e-03 2.06 
  256 8.44e-03 2.00 1.30e-03 2.02 
 1024 2.11e-03 2.00 3.24e-04 2.00 
 4096 5.28e-04 2.00 8.10e-05 2.00 
