cells      L2_u           L2_p      
   16 6.534e-02    - 1.451e+00    - 
   64 1.714e-02 1.93 7.688e-01 0.92 
  256 4.338e-03 1.98 3.910e-01 0.98 
 1024 1.088e-03 2.00 1.964e-01 0.99 
