cells     L2_u          L2_p      
    4 3.96e-01    - 1.14e-01    - 
   16 1.05e-01 1.92 3.05e-02 1.90 
   64 2.63e-02 1.99 7.63e-03 2.00 
  256 6.56e-03 2.00 1.90e-03 2.00 
 1024 1.64e-03 2.00 4.75e-04 2.00 
 4096 4.10e-04 2.00 1.19e-04 2.00 
