cells     L2_u          L2_p      
    4 1.81e-01    - 1.47e-02    - 
   16 4.57e-02 1.98 1.99e-03 2.89 
   64 1.14e-02 2.00 2.54e-04 2.97 
  256 2.85e-03 2.00 3.19e-05 2.99 
 1024 7.14e-04 2.00 3.99e-06 3.00 
 4096 1.78e-04 2.00 4.99e-07 3.00 
