cells     L2_u          L2_p      
    4 8.32e-02    - 1.08e-02    - 
   16 2.08e-02 2.00 1.44e-03 2.91 
   64 5.32e-03 1.97 1.83e-04 2.98 
  256 1.34e-03 1.99 2.30e-05 2.99 
 1024 3.36e-04 2.00 2.88e-06 3.00 
 4096 8.39e-05 2.00 3.60e-07 3.00 
