cells     L2_u          L2_p      
    4 1.08e-01    - 1.41e-02    - 
   16 2.36e-02 2.19 1.98e-03 2.83 
   64 5.62e-03 2.07 2.55e-04 2.96 
  256 1.39e-03 2.02 3.21e-05 2.99 
 1024 3.46e-04 2.00 4.02e-06 3.00 
 4096 8.63e-05 2.00 5.03e-07 3.00 
