cells     L2_u          L2_p      
    4 1.24e-01    - 2.51e-02    - 
   16 2.02e-02 2.62 2.59e-03 3.27 
   64 2.67e-03 2.91 2.71e-04 3.26 
  256 3.39e-04 2.98 3.16e-05 3.10 
 1024 4.25e-05 2.99 3.87e-06 3.03 
 4096 5.32e-06 3.00 4.82e-07 3.01 
