cells     L2_u          L2_p      
    4 4.22e-01    - 1.18e-01    - 
   16 1.01e-01 2.07 3.02e-02 1.97 
   64 2.50e-02 2.01 7.59e-03 1.99 
  256 6.23e-03 2.00 1.90e-03 2.00 
 1024 1.56e-03 2.00 4.75e-04 2.00 
 4096 3.89e-04 2.00 1.19e-04 2.00 
