cells     L2_u          L2_p      
    4 3.90e-01    - 1.04e-01    - 
   16 1.12e-01 1.81 2.14e-02 2.27 
   64 4.10e-02 1.44 4.56e-03 2.23 
  256 1.86e-02 1.14 1.07e-03 2.09 
 1024 9.07e-03 1.04 2.62e-04 2.03 
 4096 4.51e-03 1.01 6.52e-05 2.01 
