cells     L2_u          L2_p      
    4 4.01e-02    - 2.36e-03    - 
   16 2.80e-03 3.84 1.06e-04 4.48 
   64 1.74e-04 4.01 5.83e-06 4.18 
  256 1.08e-05 4.00 3.53e-07 4.05 
 1024 6.77e-07 4.00 2.19e-08 4.01 
 4096 4.23e-08 4.00 1.36e-09 4.00 
