cells     L2_u          L2_p      
    4 1.04e-01    - 1.36e-02    - 
   16 2.11e-02 2.31 1.90e-03 2.84 
   64 4.13e-03 2.35 2.42e-04 2.97 
  256 8.49e-04 2.28 3.03e-05 3.00 
 1024 1.95e-04 2.12 3.79e-06 3.00 
 4096 4.75e-05 2.04 4.74e-07 3.00 
