cells     L2_u          L2_p      
    4 9.71e-03    - 1.05e-03    - 
   16 1.12e-03 3.11 6.73e-05 3.96 
   64 1.38e-04 3.03 4.24e-06 3.99 
  256 1.71e-05 3.01 2.65e-07 4.00 
 1024 2.13e-06 3.00 1.66e-08 4.00 
 4096 2.67e-07 3.00 1.04e-09 4.00 
